feature	param0_importance	param1_importance	Category8	Category6
GO:0031726	0	0	GO_terms	GO_terms
GO:0031731	0	0	GO_terms	GO_terms
GO:0031748	0	0	GO_terms	GO_terms
GO:0031762	0	0	GO_terms	GO_terms
GO:0031800	0	0	GO_terms	GO_terms
GO:0031802	0	0	GO_terms	GO_terms
GO:0031901	0	0	GO_terms	GO_terms
GO:0031902	0.00099636045085551	0	GO_terms	GO_terms
GO:0031929	0	0	GO_terms	GO_terms
GO:0031932	0	0	GO_terms	GO_terms
GO:0031965	0	0	GO_terms	GO_terms
GO:0031966	0	0	GO_terms	GO_terms
GO:0031982	0	0	GO_terms	GO_terms
GO:0032007	0	0	GO_terms	GO_terms
GO:0032008	0	0	GO_terms	GO_terms
GO:0032012	0	0	GO_terms	GO_terms
GO:0032021	0	0	GO_terms	GO_terms
GO:0032024	0	0	GO_terms	GO_terms
GO:0032039	0.00057867706006905	0	GO_terms	GO_terms
GO:0032050	0	0	GO_terms	GO_terms
GO:0032079	0	0	GO_terms	GO_terms
GO:0032153	0	0.00062356938381037	GO_terms	GO_terms
GO:0032190	0	0	GO_terms	GO_terms
GO:0032225	0	0	GO_terms	GO_terms
GO:0032229	0	0	GO_terms	GO_terms
GO:0032230	0	0	GO_terms	GO_terms
GO:0032263	0	0	GO_terms	GO_terms
GO:0032264	0	0	GO_terms	GO_terms
GO:0032279	0	0	GO_terms	GO_terms
GO:0032281	0	0	GO_terms	GO_terms
GO:0032287	0	0	GO_terms	GO_terms
GO:0032288	0	0	GO_terms	GO_terms
GO:0032328	0	0	GO_terms	GO_terms
GO:0032331	0	0	GO_terms	GO_terms
GO:0032332	0	0	GO_terms	GO_terms
GO:0032355	0	0	GO_terms	GO_terms
GO:0032368	0	0	GO_terms	GO_terms
GO:0032396	0	0	GO_terms	GO_terms
GO:0032398	0	0	GO_terms	GO_terms
GO:0032402	0	0	GO_terms	GO_terms
GO:0032420	0	0	GO_terms	GO_terms
GO:0032435	0	0	GO_terms	GO_terms
GO:0032436	0	0	GO_terms	GO_terms
GO:0032437	0	0	GO_terms	GO_terms
GO:0032456	0	0.00448311513436912	GO_terms	GO_terms
GO:0032461	0	0	GO_terms	GO_terms
GO:0032465	0	0	GO_terms	GO_terms
GO:0032469	0	0	GO_terms	GO_terms
GO:0032470	0	0	GO_terms	GO_terms
GO:0032482	0	0	GO_terms	GO_terms
GO:0032486	0	0	GO_terms	GO_terms
GO:0032496	0	0	GO_terms	GO_terms
GO:0032511	0	0	GO_terms	GO_terms
GO:0032580	0	0	GO_terms	GO_terms
GO:0032585	0	0	GO_terms	GO_terms
GO:0032587	0	0	GO_terms	GO_terms
GO:0032588	0	0	GO_terms	GO_terms
GO:0032590	0	0	GO_terms	GO_terms
GO:0032591	0	0	GO_terms	GO_terms
GO:0032634	0	0	GO_terms	GO_terms
GO:0032727	0	0	GO_terms	GO_terms
GO:0032729	0	0	GO_terms	GO_terms
GO:0032785	0	0	GO_terms	GO_terms
GO:0032786	0	0	GO_terms	GO_terms
GO:0032793	0	0	GO_terms	GO_terms
GO:0032794	0	0	GO_terms	GO_terms
GO:0032795	0	0	GO_terms	GO_terms
GO:0032808	0	0	GO_terms	GO_terms
GO:0032809	0	0	GO_terms	GO_terms
GO:0032811	0	0	GO_terms	GO_terms
GO:0032839	0	0	GO_terms	GO_terms
GO:0032849	0	0	GO_terms	GO_terms
GO:0032868	0	0	GO_terms	GO_terms
GO:0032869	0	0	GO_terms	GO_terms
GO:0032878	0	0	GO_terms	GO_terms
GO:0032880	0	0	GO_terms	GO_terms
GO:0032909	0	0	GO_terms	GO_terms
GO:0032924	0	0	GO_terms	GO_terms
GO:0032926	0	0	GO_terms	GO_terms
GO:0032927	0	0	GO_terms	GO_terms
GO:0032956	0	0	GO_terms	GO_terms
GO:0032967	0	0	GO_terms	GO_terms
GO:0032968	0	0	GO_terms	GO_terms
GO:0032970	0	0	GO_terms	GO_terms
GO:0032982	0	0	GO_terms	GO_terms
GO:0032983	0	0	GO_terms	GO_terms
GO:0032991	0	0	GO_terms	GO_terms
GO:0032993	0	0	GO_terms	GO_terms
GO:0033010	0	0	GO_terms	GO_terms
GO:0033017	0	0	GO_terms	GO_terms
GO:0033018	0	0	GO_terms	GO_terms
GO:0033038	0	0	GO_terms	GO_terms
GO:0033044	0	0	GO_terms	GO_terms
GO:0033119	0	0	GO_terms	GO_terms
GO:0033120	0	0	GO_terms	GO_terms
GO:0033138	0	0	GO_terms	GO_terms
GO:0033180	0	0	GO_terms	GO_terms
GO:0033260	0	0	GO_terms	GO_terms
GO:0033268	0	0	GO_terms	GO_terms
GO:0033270	0	0	GO_terms	GO_terms
GO:0033276	0	0	GO_terms	GO_terms
GO:0033290	0	0	GO_terms	GO_terms
GO:0033314	0	0	GO_terms	GO_terms
GO:0033503	0	0	GO_terms	GO_terms
GO:0033550	0	0	GO_terms	GO_terms
GO:0033553	0	0	GO_terms	GO_terms
GO:0033555	0	0	GO_terms	GO_terms
GO:0033603	0	0	GO_terms	GO_terms
GO:0033673	0	0	GO_terms	GO_terms
GO:0033691	0	0	GO_terms	GO_terms
GO:0033962	0	0	GO_terms	GO_terms
GO:0033993	0	0	GO_terms	GO_terms
GO:0034045	0	0	GO_terms	GO_terms
GO:0034061	0	0	GO_terms	GO_terms
GO:0034080	0	0	GO_terms	GO_terms
GO:0034098	0	0	GO_terms	GO_terms
GO:0034101	0	0	GO_terms	GO_terms
GO:0034109	0	0.0013806309606447	GO_terms	GO_terms
GO:0034111	0	0	GO_terms	GO_terms
GO:0034123	0	0	GO_terms	GO_terms
GO:0034198	0	0	GO_terms	GO_terms
GO:0034220	0.00083407839405829	0	GO_terms	GO_terms
GO:0034236	0	0	GO_terms	GO_terms
GO:0034274	0	0	GO_terms	GO_terms
GO:0034314	0	0	GO_terms	GO_terms
GO:0034329	0	0	GO_terms	GO_terms
GO:0034331	0	0	GO_terms	GO_terms
GO:0034332	0	0	GO_terms	GO_terms
GO:0034333	0	0	GO_terms	GO_terms
GO:0034351	0	0	GO_terms	GO_terms
GO:0034379	0	0	GO_terms	GO_terms
GO:0034394	0	0	GO_terms	GO_terms
GO:0034446	0	0	GO_terms	GO_terms
GO:0034447	0	0	GO_terms	GO_terms
GO:0034450	0	0	GO_terms	GO_terms
GO:0034458	0	0	GO_terms	GO_terms
GO:0034464	0	0	GO_terms	GO_terms
GO:0034472	0	0	GO_terms	GO_terms
GO:0034497	0	0	GO_terms	GO_terms
GO:0034504	0	0	GO_terms	GO_terms
GO:0034584	0	0	GO_terms	GO_terms
GO:0034599	0	0	GO_terms	GO_terms
GO:0034605	0	0	GO_terms	GO_terms
GO:0034625	0	0	GO_terms	GO_terms
GO:0034626	0	0	GO_terms	GO_terms
GO:0034634	0	0	GO_terms	GO_terms
GO:0034644	0	0	GO_terms	GO_terms
GO:0034657	0	0	GO_terms	GO_terms
GO:0034663	0	0	GO_terms	GO_terms
GO:0034702	0	0	GO_terms	GO_terms
GO:0034705	0	0	GO_terms	GO_terms
GO:0034706	0	0	GO_terms	GO_terms
GO:0034707	0	0	GO_terms	GO_terms
GO:0034709	0	0	GO_terms	GO_terms
GO:0034711	0	0	GO_terms	GO_terms
GO:0034715	0	0	GO_terms	GO_terms
GO:0034727	0	0	GO_terms	GO_terms
GO:0034757	0	0	GO_terms	GO_terms
GO:0034765	0	0	GO_terms	GO_terms
GO:0034775	0	0	GO_terms	GO_terms
GO:0034875	0	0	GO_terms	GO_terms
GO:0034976	0	0	GO_terms	GO_terms
GO:0034987	0	0	GO_terms	GO_terms
GO:0035019	0	0	GO_terms	GO_terms
GO:0035023	0	0	GO_terms	GO_terms
GO:0035024	0	0	GO_terms	GO_terms
GO:0035035	0	0	GO_terms	GO_terms
GO:0035036	0	0	GO_terms	GO_terms
GO:0035060	0	0	GO_terms	GO_terms
GO:0035061	0	0	GO_terms	GO_terms
GO:0035091	0.00178613120225938	0	GO_terms	GO_terms
GO:0035098	0	0	GO_terms	GO_terms
GO:0035115	0	0	GO_terms	GO_terms
GO:0035116	0	0	GO_terms	GO_terms
GO:0035136	0	0	GO_terms	GO_terms
GO:0035137	0	0	GO_terms	GO_terms
GO:0035162	0	0	GO_terms	GO_terms
GO:0035176	0	0	GO_terms	GO_terms
GO:0035194	0	0	GO_terms	GO_terms
GO:0035235	0	0	GO_terms	GO_terms
GO:0035240	0	0	GO_terms	GO_terms
GO:0035249	0	0	GO_terms	GO_terms
GO:0035254	0	0	GO_terms	GO_terms
GO:0035255	0	0	GO_terms	GO_terms
GO:0035264	0	0	GO_terms	GO_terms
GO:0035267	0	0	GO_terms	GO_terms
GO:0035278	0	0	GO_terms	GO_terms
GO:0035279	0	0	GO_terms	GO_terms
GO:0035329	0	0	GO_terms	GO_terms
GO:0035331	0	0	GO_terms	GO_terms
GO:0035332	0	0	GO_terms	GO_terms
GO:0035336	0	0	GO_terms	GO_terms
GO:0035338	0	0	GO_terms	GO_terms
GO:0035356	0	0	GO_terms	GO_terms
GO:0035357	0	0	GO_terms	GO_terms
GO:0035375	0	0	GO_terms	GO_terms
GO:0035418	0	0	GO_terms	GO_terms
GO:0035425	0	0	GO_terms	GO_terms
GO:0035437	0	0	GO_terms	GO_terms
GO:0035455	0	0	GO_terms	GO_terms
GO:0035457	0	0	GO_terms	GO_terms
GO:0035458	0	0	GO_terms	GO_terms
GO:0035493	0	0	GO_terms	GO_terms
GO:0035556	0	0.00304521983921214	GO_terms	GO_terms
GO:0035567	0	0	GO_terms	GO_terms
GO:0035615	0	0	GO_terms	GO_terms
GO:0035640	0	0	GO_terms	GO_terms
GO:0035641	0	0	GO_terms	GO_terms
GO:0035658	0	0	GO_terms	GO_terms
GO:0035701	0	0	GO_terms	GO_terms
GO:0035721	0	0	GO_terms	GO_terms
GO:0035725	0.00289089879323945	0	GO_terms	GO_terms
GO:0035729	0	0	GO_terms	GO_terms
GO:0035744	0	0	GO_terms	GO_terms
GO:0035748	0	0	GO_terms	GO_terms
GO:0035749	0	0	GO_terms	GO_terms
GO:0035774	0	0	GO_terms	GO_terms
GO:0035799	0	0	GO_terms	GO_terms
GO:0035825	0	0	GO_terms	GO_terms
GO:0035851	0	0	GO_terms	GO_terms
GO:0035865	0	0	GO_terms	GO_terms
GO:0035867	0	0	GO_terms	GO_terms
GO:0035881	0	0	GO_terms	GO_terms
GO:0035904	0	0	GO_terms	GO_terms
GO:0035912	0	0	GO_terms	GO_terms
GO:0035914	0	0	GO_terms	GO_terms
GO:0035924	0	0	GO_terms	GO_terms
GO:0035925	0	0	GO_terms	GO_terms
GO:0035984	0	0	GO_terms	GO_terms
GO:0035994	0	0	GO_terms	GO_terms
GO:0036023	0	0	GO_terms	GO_terms
GO:0036037	0	0	GO_terms	GO_terms
GO:0036109	0	0	GO_terms	GO_terms
GO:0036120	0	0	GO_terms	GO_terms
GO:0036131	0	0	GO_terms	GO_terms
GO:0036135	0	0	GO_terms	GO_terms
GO:0036211	0	0	GO_terms	GO_terms
GO:0036258	0	0	GO_terms	GO_terms
GO:0036297	0	0	GO_terms	GO_terms
GO:0036302	0	0	GO_terms	GO_terms
GO:0036342	0	0	GO_terms	GO_terms
GO:0036376	0	0.00025548901772242	GO_terms	GO_terms
GO:0036402	0	0	GO_terms	GO_terms
GO:0036408	0	0	GO_terms	GO_terms
GO:0036430	0	0	GO_terms	GO_terms
GO:0036431	0	0	GO_terms	GO_terms
GO:0036444	0	0	GO_terms	GO_terms
GO:0036457	0	0	GO_terms	GO_terms
GO:0036462	0	0	GO_terms	GO_terms
GO:0036464	0	0	GO_terms	GO_terms
GO:0036465	0	0	GO_terms	GO_terms
GO:0036477	0	0	GO_terms	GO_terms
GO:0036486	0	0	GO_terms	GO_terms
GO:0036503	0	0	GO_terms	GO_terms
GO:0036513	0	0	GO_terms	GO_terms
GO:0038020	0	0	GO_terms	GO_terms
GO:0038022	0	0	GO_terms	GO_terms
GO:0038026	0	0	GO_terms	GO_terms
GO:0038036	0	0	GO_terms	GO_terms
GO:0038061	0	0	GO_terms	GO_terms
GO:0038066	0	0	GO_terms	GO_terms
GO:0038092	0	0	GO_terms	GO_terms
GO:0038094	0	0	GO_terms	GO_terms
GO:0038127	0	0	GO_terms	GO_terms
GO:0038133	0	0	GO_terms	GO_terms
GO:0038160	0	0	GO_terms	GO_terms
GO:0038180	0	0	GO_terms	GO_terms
GO:0038187	0	0	GO_terms	GO_terms
GO:0038202	0	0	GO_terms	GO_terms
GO:0038203	0	0	GO_terms	GO_terms
GO:0039536	0	0	GO_terms	GO_terms
GO:0039702	0	0	GO_terms	GO_terms
GO:0040011	0	0	GO_terms	GO_terms
GO:0040012	0	0	GO_terms	GO_terms
GO:0040014	0	0	GO_terms	GO_terms
GO:0040037	0	0	GO_terms	GO_terms
GO:0042026	0	0	GO_terms	GO_terms
GO:0042048	0	0	GO_terms	GO_terms
GO:0042060	0	0	GO_terms	GO_terms
GO:0042110	0	0	GO_terms	GO_terms
GO:0042127	0	0	GO_terms	GO_terms
GO:0042138	0	0	GO_terms	GO_terms
GO:0042147	0	0	GO_terms	GO_terms
GO:0042149	0	0	GO_terms	GO_terms
GO:0042171	0	0	GO_terms	GO_terms
GO:0042176	0	0	GO_terms	GO_terms
GO:0042177	0	0	GO_terms	GO_terms
GO:0042220	0	0	GO_terms	GO_terms
GO:0042277	0	0	GO_terms	GO_terms
GO:0042288	0	0	GO_terms	GO_terms
GO:0042301	0	0	GO_terms	GO_terms
GO:0042307	0	0	GO_terms	GO_terms
GO:0042308	0	0	GO_terms	GO_terms
GO:0042311	0	0	GO_terms	GO_terms
GO:0042325	0	0	GO_terms	GO_terms
GO:0042327	0	0	GO_terms	GO_terms
GO:0042382	0	0	GO_terms	GO_terms
GO:0042383	0	0	GO_terms	GO_terms
GO:0042391	0	0	GO_terms	GO_terms
GO:0042393	0	0	GO_terms	GO_terms
GO:0042405	0	0.00727698351781762	GO_terms	GO_terms
GO:0042428	0	0	GO_terms	GO_terms
GO:0042445	0	0	GO_terms	GO_terms
GO:0042470	0	0	GO_terms	GO_terms
GO:0042472	0	0	GO_terms	GO_terms
GO:0042473	0	0	GO_terms	GO_terms
GO:0042474	0	0	GO_terms	GO_terms
GO:0042475	0	0	GO_terms	GO_terms
GO:0042481	0	0	GO_terms	GO_terms
GO:0042490	0	0	GO_terms	GO_terms
GO:0042491	0	0	GO_terms	GO_terms
GO:0042542	0	0	GO_terms	GO_terms
GO:0042552	0	0	GO_terms	GO_terms
GO:0042564	0	0	GO_terms	GO_terms
GO:0042590	0	0	GO_terms	GO_terms
GO:0042592	0	0.00090109997560968	GO_terms	GO_terms
GO:0042593	0	0	GO_terms	GO_terms
GO:0042594	0	0	GO_terms	GO_terms
GO:0042596	0	0	GO_terms	GO_terms
GO:0042605	0	0	GO_terms	GO_terms
GO:0042612	0	0	GO_terms	GO_terms
GO:0042613	0	0	GO_terms	GO_terms
GO:0042631	0	0	GO_terms	GO_terms
GO:0042632	8.65813595836395e-05	0	GO_terms	GO_terms
GO:0042641	0	0.00462286431668755	GO_terms	GO_terms
GO:0042659	0	0.00107055125753033	GO_terms	GO_terms
GO:0042660	0	0	GO_terms	GO_terms
GO:0042711	0	0	GO_terms	GO_terms
GO:0042733	0	0	GO_terms	GO_terms
GO:0042734	0	0	GO_terms	GO_terms
GO:0042742	0	0	GO_terms	GO_terms
GO:0042752	0	0	GO_terms	GO_terms
GO:0042755	0	0	GO_terms	GO_terms
GO:0042759	0	0	GO_terms	GO_terms
GO:0042761	0	0	GO_terms	GO_terms
GO:0042776	0	0	GO_terms	GO_terms
GO:0042789	0	0	GO_terms	GO_terms
GO:0042802	0	0	GO_terms	GO_terms
GO:0042803	0	0	GO_terms	GO_terms
GO:0042813	0	0.00111391120266224	GO_terms	GO_terms
GO:0042824	0	0	GO_terms	GO_terms
GO:0042826	0	0	GO_terms	GO_terms
GO:0042832	0	0	GO_terms	GO_terms
GO:0042867	0	0	GO_terms	GO_terms
GO:0042981	0	0	GO_terms	GO_terms
GO:0042982	0	0	GO_terms	GO_terms
GO:0042987	0	0	GO_terms	GO_terms
GO:0042995	0	0	GO_terms	GO_terms
GO:0043005	0.00118007637109615	0	GO_terms	GO_terms
GO:0043008	0	0	GO_terms	GO_terms
GO:0043010	0	0	GO_terms	GO_terms
GO:0043014	0	0	GO_terms	GO_terms
GO:0043022	0	0	GO_terms	GO_terms
GO:0043025	0	0	GO_terms	GO_terms
GO:0043065	0	0	GO_terms	GO_terms
GO:0043066	0	0	GO_terms	GO_terms
GO:0043067	0	0	GO_terms	GO_terms
GO:0043069	0	0	GO_terms	GO_terms
GO:0043083	0	0	GO_terms	GO_terms
GO:0043087	0	0	GO_terms	GO_terms
GO:0043114	0	0	GO_terms	GO_terms
GO:0043121	0	0	GO_terms	GO_terms
GO:0043124	0	0	GO_terms	GO_terms
GO:0043125	0	0	GO_terms	GO_terms
GO:0043149	0	0	GO_terms	GO_terms
GO:0043161	0	0	GO_terms	GO_terms
GO:0043194	0	0	GO_terms	GO_terms
GO:0043195	0	0	GO_terms	GO_terms
GO:0043197	0	0	GO_terms	GO_terms
GO:0043198	0	0	GO_terms	GO_terms
GO:0043200	0	0	GO_terms	GO_terms
GO:0043204	0	0	GO_terms	GO_terms
GO:0043209	0	0	GO_terms	GO_terms
GO:0043226	0	0	GO_terms	GO_terms
GO:0043231	0	0	GO_terms	GO_terms
GO:0043235	0.00089284724944696	0	GO_terms	GO_terms
GO:0043240	0	0	GO_terms	GO_terms
GO:0043243	0	0	GO_terms	GO_terms
GO:0043266	0	0	GO_terms	GO_terms
GO:0043268	0	0	GO_terms	GO_terms
GO:0043276	0	0	GO_terms	GO_terms
GO:0043278	0	0	GO_terms	GO_terms
GO:0043292	0	0	GO_terms	GO_terms
GO:0043303	0	0	GO_terms	GO_terms
GO:0043325	0	0	GO_terms	GO_terms
GO:0043330	0	0	GO_terms	GO_terms
GO:0043367	0	0	GO_terms	GO_terms
GO:0043369	0	0	GO_terms	GO_terms
GO:0043388	0	0	GO_terms	GO_terms
GO:0043393	0	0	GO_terms	GO_terms
GO:0043406	0	0	GO_terms	GO_terms
GO:0043408	0	0	GO_terms	GO_terms
GO:0043409	0	0	GO_terms	GO_terms
GO:0043410	0	0	GO_terms	GO_terms
GO:0043415	0	0	GO_terms	GO_terms
GO:0043422	0	0	GO_terms	GO_terms
GO:0043423	0	0	GO_terms	GO_terms
GO:0043425	0	0	GO_terms	GO_terms
GO:0043433	0	0	GO_terms	GO_terms
GO:0043462	0	0	GO_terms	GO_terms
GO:0043484	0	0	GO_terms	GO_terms
GO:0043488	0	0	GO_terms	GO_terms
GO:0043491	0	0	GO_terms	GO_terms
GO:0043505	0	0	GO_terms	GO_terms
GO:0043507	0.00135690417988238	0	GO_terms	GO_terms
GO:0043523	0	0	GO_terms	GO_terms
GO:0043524	0	0	GO_terms	GO_terms
GO:0043525	0	0	GO_terms	GO_terms
GO:0043531	0	0	GO_terms	GO_terms
GO:0043533	0	0	GO_terms	GO_terms
GO:0043536	0	0	GO_terms	GO_terms
GO:0043537	0	0	GO_terms	GO_terms
GO:0043539	0	0	GO_terms	GO_terms
GO:0043547	0	0	GO_terms	GO_terms
GO:0043548	0	0	GO_terms	GO_terms
GO:0043560	0	0	GO_terms	GO_terms
GO:0043565	0	0	GO_terms	GO_terms
GO:0043568	0	0	GO_terms	GO_terms
GO:0043588	0	0	GO_terms	GO_terms
GO:0043589	0	0	GO_terms	GO_terms
GO:0043616	0	0.0017312380306084	GO_terms	GO_terms
GO:0043627	0	0	GO_terms	GO_terms
GO:0043652	0	0	GO_terms	GO_terms
GO:0043653	0	0	GO_terms	GO_terms
GO:0043679	0	0	GO_terms	GO_terms
GO:0043687	0	0	GO_terms	GO_terms
GO:0043771	0	0	GO_terms	GO_terms
GO:0043995	0	0	GO_terms	GO_terms
GO:0043996	0	0	GO_terms	GO_terms
GO:0043997	0	0	GO_terms	GO_terms
GO:0043998	0	0	GO_terms	GO_terms
GO:0044070	0	0	GO_terms	GO_terms
GO:0044091	0	0	GO_terms	GO_terms
GO:0044183	0	0	GO_terms	GO_terms
GO:0044206	0	0	GO_terms	GO_terms
GO:0044218	0	0	GO_terms	GO_terms
GO:0044224	0	0	GO_terms	GO_terms
GO:0044233	0	0	GO_terms	GO_terms
GO:0044291	0	0	GO_terms	GO_terms
GO:0044294	0	0	GO_terms	GO_terms
GO:0044295	0	0	GO_terms	GO_terms
GO:0044297	0	0	GO_terms	GO_terms
GO:0044300	0	0	GO_terms	GO_terms
GO:0044305	0	0	GO_terms	GO_terms
GO:0044306	0	0	GO_terms	GO_terms
GO:0044309	0	0	GO_terms	GO_terms
GO:0044320	0	0	GO_terms	GO_terms
GO:0044322	0	0	GO_terms	GO_terms
GO:0044323	0	0	GO_terms	GO_terms
GO:0044325	0	0	GO_terms	GO_terms
GO:0044327	0	0	GO_terms	GO_terms
GO:0044331	0	0	GO_terms	GO_terms
GO:0044344	0	0	GO_terms	GO_terms
GO:0044406	0	0	GO_terms	GO_terms
GO:0044548	0	0	GO_terms	GO_terms
GO:0044613	0	0	GO_terms	GO_terms
GO:0044729	0	0	GO_terms	GO_terms
GO:0044829	0	0	GO_terms	GO_terms
GO:0044849	0	0	GO_terms	GO_terms
GO:0044877	0	0	GO_terms	GO_terms
GO:0045048	0	0	GO_terms	GO_terms
GO:0045055	0	0	GO_terms	GO_terms
GO:0045070	0	0	GO_terms	GO_terms
GO:0045071	0	0	GO_terms	GO_terms
GO:0045087	0	0	GO_terms	GO_terms
GO:0045121	0	0	GO_terms	GO_terms
GO:0045165	0	0	GO_terms	GO_terms
GO:0045177	0	0	GO_terms	GO_terms
GO:0045180	0	0	GO_terms	GO_terms
GO:0045184	0	0	GO_terms	GO_terms
GO:0045202	0	0	GO_terms	GO_terms
GO:0045211	0	0	GO_terms	GO_terms
GO:0045214	0	0	GO_terms	GO_terms
GO:0045216	0	0	GO_terms	GO_terms
GO:0045242	0	0	GO_terms	GO_terms
GO:0045254	0	0	GO_terms	GO_terms
GO:0045259	0	0	GO_terms	GO_terms
GO:0045296	0	0	GO_terms	GO_terms
GO:0045322	0	0	GO_terms	GO_terms
GO:0045324	0	0	GO_terms	GO_terms
GO:0045334	0	0	GO_terms	GO_terms
GO:0045335	0	0	GO_terms	GO_terms
GO:0045444	0	0	GO_terms	GO_terms
GO:0045445	0	0	GO_terms	GO_terms
GO:0045453	0	0	GO_terms	GO_terms
GO:0045454	0	0	GO_terms	GO_terms
GO:0045471	0	0	GO_terms	GO_terms
GO:0045542	0	0	GO_terms	GO_terms
GO:0045550	0	0	GO_terms	GO_terms
GO:0045569	0	0	GO_terms	GO_terms
GO:0045596	0	0	GO_terms	GO_terms
GO:0045597	0	0	GO_terms	GO_terms
GO:0045599	0	0	GO_terms	GO_terms
GO:0045600	0	0	GO_terms	GO_terms
GO:0045607	0	0	GO_terms	GO_terms
GO:0045608	0	0	GO_terms	GO_terms
GO:0045617	0	0	GO_terms	GO_terms
GO:0045634	0	0	GO_terms	GO_terms
GO:0045638	0	0	GO_terms	GO_terms
GO:0045647	0	0	GO_terms	GO_terms
GO:0045648	0	0	GO_terms	GO_terms
GO:0045654	0	0	GO_terms	GO_terms
GO:0045657	0	0	GO_terms	GO_terms
GO:0045662	0	0	GO_terms	GO_terms
GO:0045663	0	0	GO_terms	GO_terms
GO:0045664	0	0	GO_terms	GO_terms
GO:0045665	0	0	GO_terms	GO_terms
GO:0045666	0	0	GO_terms	GO_terms
GO:0045668	0	0	GO_terms	GO_terms
GO:0045669	0	0	GO_terms	GO_terms
GO:0045703	0	0	GO_terms	GO_terms
GO:0045722	0	0	GO_terms	GO_terms
GO:0045723	0	0	GO_terms	GO_terms
GO:0045725	0	0	GO_terms	GO_terms
GO:0045727	0	0	GO_terms	GO_terms
GO:0045732	0	0	GO_terms	GO_terms
GO:0045740	0	0	GO_terms	GO_terms
GO:0045742	0	0	GO_terms	GO_terms
GO:0045746	0	0	GO_terms	GO_terms
GO:0045747	0	0	GO_terms	GO_terms
GO:0045760	0	0	GO_terms	GO_terms
GO:0045766	0	0	GO_terms	GO_terms
GO:0045773	0	0	GO_terms	GO_terms
GO:0045776	0	0	GO_terms	GO_terms
GO:0045792	0	0	GO_terms	GO_terms
GO:0045794	0	0	GO_terms	GO_terms
GO:0045807	0	0	GO_terms	GO_terms
GO:0045815	0	0	GO_terms	GO_terms
GO:0045821	0	0	GO_terms	GO_terms
GO:0045822	0	0	GO_terms	GO_terms
GO:0045836	0	0	GO_terms	GO_terms
GO:0045876	0	0	GO_terms	GO_terms
GO:0045879	0	0	GO_terms	GO_terms
GO:0045880	0	0	GO_terms	GO_terms
GO:0045892	0	0	GO_terms	GO_terms
GO:0045893	0	0	GO_terms	GO_terms
GO:0045907	0	0	GO_terms	GO_terms
GO:0045921	0	0	GO_terms	GO_terms
GO:0045931	0	0	GO_terms	GO_terms
GO:0045933	0	0	GO_terms	GO_terms
GO:0045935	0	0	GO_terms	GO_terms
GO:0045944	0	0	GO_terms	GO_terms
GO:0045948	0	0	GO_terms	GO_terms
GO:0045954	0	0	GO_terms	GO_terms
GO:0045956	0	0	GO_terms	GO_terms
GO:0045988	0	0	GO_terms	GO_terms
GO:0045995	0	0	GO_terms	GO_terms
GO:0046013	0	0	GO_terms	GO_terms
GO:0046033	0	0	GO_terms	GO_terms
GO:0046034	0	0	GO_terms	GO_terms
GO:0046058	0	0	GO_terms	GO_terms
GO:0046166	0	0	GO_terms	GO_terms
GO:0046320	0	0	GO_terms	GO_terms
GO:0046321	0	0	GO_terms	GO_terms
GO:0046323	0	0	GO_terms	GO_terms
GO:0046325	0	0	GO_terms	GO_terms
GO:0046326	0	0	GO_terms	GO_terms
GO:0046329	0	0	GO_terms	GO_terms
GO:0046331	0	0	GO_terms	GO_terms
GO:0046332	0	0	GO_terms	GO_terms
GO:0046339	0	0	GO_terms	GO_terms
GO:0046370	0	0	GO_terms	GO_terms
GO:0046486	0	0	GO_terms	GO_terms
GO:0046488	0	0	GO_terms	GO_terms
GO:0046540	0	0	GO_terms	GO_terms
GO:0046541	0	0	GO_terms	GO_terms
GO:0046545	0	0	GO_terms	GO_terms
GO:0046579	0	0	GO_terms	GO_terms
GO:0046580	0	0	GO_terms	GO_terms
GO:0046627	0	0	GO_terms	GO_terms
GO:0046676	0	0	GO_terms	GO_terms
GO:0046684	0	0	GO_terms	GO_terms
GO:0046686	0	0	GO_terms	GO_terms
GO:0046697	0	0	GO_terms	GO_terms
GO:0046703	0	0	GO_terms	GO_terms
GO:0046726	0	0	GO_terms	GO_terms
GO:0046761	0	0	GO_terms	GO_terms
GO:0046777	0	0	GO_terms	GO_terms
GO:0046839	0	0	GO_terms	GO_terms
GO:0046847	0	0	GO_terms	GO_terms
GO:0046854	0	0	GO_terms	GO_terms
GO:0046872	0	0	GO_terms	GO_terms
GO:0046875	0	0	GO_terms	GO_terms
GO:0046878	0	0	GO_terms	GO_terms
GO:0046889	0	0	GO_terms	GO_terms
GO:0046923	0	0	GO_terms	GO_terms
GO:0046940	0	0	GO_terms	GO_terms
GO:0046961	0	0	GO_terms	GO_terms
GO:0046972	0	0	GO_terms	GO_terms
GO:0046977	0	0	GO_terms	GO_terms
GO:0046978	0	0	GO_terms	GO_terms
GO:0046979	0	0	GO_terms	GO_terms
GO:0046982	0	0	GO_terms	GO_terms
GO:0046983	0	0	GO_terms	GO_terms
GO:0047006	0	0	GO_terms	GO_terms
GO:0047020	0	0	GO_terms	GO_terms
GO:0047023	0	0	GO_terms	GO_terms
GO:0047086	0	0	GO_terms	GO_terms
GO:0047115	0	0	GO_terms	GO_terms
GO:0047134	0	0	GO_terms	GO_terms
GO:0047184	0	3.57425170760257e-05	GO_terms	GO_terms
